team,season,week,opponent,is_home,total_line,spread_line,team_implied_total,opponent_implied_total,rolling_4wk_avg_sacks_allowed,rolling_4wk_avg_turnovers_committed,sacks,interceptions,fumbles_recovered,defensive_tds,points_allowed,dk_fantasy_points,dk_showdown_captain_points
DET,2023,7,BAL,0,43.5,-3.0,23.25,20.25,3.0,2.25,0.0,0.0,1.0,0.0,38.0,-2.0,-3.0
DET,2023,8,LV,1,46.0,7.0,19.5,26.5,3.0,2.0,6.0,1.0,0.0,0.0,14.0,9.0,13.5
DET,2023,10,LAC,0,48.5,2.5,23.0,25.5,2.75,1.25,0.0,1.0,0.0,0.0,38.0,-2.0,-3.0
DET,2023,11,CHI,1,48.0,8.0,20.0,28.0,1.25,1.75,2.0,0.0,1.0,0.0,26.0,4.0,6.0
DET,2023,12,GB,1,47.0,8.5,19.25,27.75,3.0,1.25,0.0,0.0,0.0,0.0,29.0,-1.0,-1.5
DET,2023,13,NO,0,47.5,4.0,21.75,25.75,1.25,1.25,2.0,1.0,1.0,0.0,28.0,5.0,7.5
DET,2023,14,CHI,0,44.5,3.0,20.75,23.75,1.75,2.0,3.0,0.0,0.0,0.0,28.0,2.0,3.0
DET,2023,15,DEN,1,49.0,5.5,21.75,27.25,2.0,1.25,2.0,0.0,1.0,0.0,17.0,5.0,7.5
DET,2023,16,MIN,0,47.5,2.5,22.5,25.0,3.0,2.25,4.0,4.0,0.0,0.0,24.0,12.0,18.0
DET,2023,17,DAL,0,53.0,-5.5,29.25,23.75,3.5,0.75,3.0,1.0,1.0,0.0,20.0,8.0,12.0
DET,2023,18,MIN,1,47.5,3.5,22.0,25.5,4.0,2.25,4.0,2.0,0.0,0.0,20.0,9.0,13.5
DET,2023,19,LA,1,52.5,3.5,24.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
DET,2023,20,TB,1,49.5,6.0,21.75,27.75,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
DET,2023,21,SF,0,52.5,-7.5,30.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-1.0,-1.5
DET,2024,1,LA,1,54.0,5.0,24.5,29.5,2.5,1.5,2.0,1.0,0.0,0.0,20.0,5.0,7.5
DET,2024,2,TB,1,51.5,7.5,22.0,29.5,2.0,1.0,5.0,1.0,0.0,0.0,20.0,8.0,12.0
DET,2024,3,ARI,0,51.5,3.0,24.25,27.25,1.75,0.75,1.0,1.0,0.0,0.0,13.0,7.0,10.5
DET,2024,4,SEA,1,46.5,3.5,21.5,25.0,2.0,0.75,3.0,1.0,1.0,0.0,29.0,6.0,9.0
DET,2024,6,DAL,0,52.5,3.5,24.5,28.0,2.25,1.5,4.0,3.0,2.0,0.0,9.0,18.0,27.0
DET,2024,7,MIN,0,50.5,-1.0,25.75,24.75,3.5,1.5,4.0,1.0,0.0,0.0,29.0,5.0,7.5
DET,2024,8,TEN,1,45.0,12.5,16.25,28.75,3.0,1.75,1.0,2.0,2.0,1.0,14.0,16.0,24.0
DET,2024,9,GB,0,47.5,2.5,22.5,25.0,1.5,1.25,0.0,1.0,0.0,1.0,14.0,9.0,13.5
DET,2024,10,HOU,0,49.0,4.5,22.25,26.75,4.0,1.0,4.0,2.0,0.0,0.0,23.0,8.0,12.0
DET,2024,11,JAX,1,47.5,14.0,16.75,30.75,1.5,1.75,1.0,1.0,0.0,0.0,6.0,10.0,15.0
DET,2024,12,IND,0,50.5,7.0,21.75,28.75,3.5,2.25,0.0,0.0,0.0,0.0,6.0,7.0,10.5
DET,2024,13,CHI,1,47.5,9.5,19.0,28.5,5.25,0.0,5.0,0.0,0.0,0.0,20.0,6.0,9.0
DET,2024,14,GB,1,53.0,3.0,25.0,28.0,0.75,0.75,1.0,0.0,1.0,0.0,31.0,2.0,3.0
DET,2024,15,BUF,1,55.5,2.5,26.5,29.0,0.5,0.75,0.0,0.0,0.0,0.0,48.0,-4.0,-6.0
DET,2024,16,CHI,0,47.5,7.0,20.25,27.25,4.25,0.5,2.0,0.0,2.0,0.0,17.0,7.0,10.5
DET,2024,17,SF,0,50.5,4.0,23.25,27.25,2.25,1.5,2.0,2.0,0.0,0.0,34.0,5.0,7.5
DET,2024,18,MIN,1,56.5,3.0,26.75,29.75,2.5,0.5,2.0,0.0,0.0,0.0,9.0,6.0,9.0
DET,2024,20,WAS,1,55.5,8.5,23.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-4.0,-6.0
GB,2020,1,MIN,0,45.0,-1.0,23.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,3.0,4.5
GB,2020,2,DET,1,51.0,7.0,22.0,29.0,1.0,1.0,4.0,1.0,0.0,1.0,21.0,12.0,18.0
GB,2020,3,NO,0,52.0,-3.5,27.75,24.25,0.5,0.5,2.0,0.0,1.0,0.0,30.0,3.0,4.5
GB,2020,4,ATL,1,56.5,5.0,25.75,30.75,1.6666666666666667,1.0,4.0,0.0,0.0,0.0,16.0,5.0,7.5
GB,2020,6,TB,0,55.0,3.0,26.0,29.0,1.25,1.0,0.0,0.0,0.0,0.0,38.0,-4.0,-6.0
GB,2020,7,HOU,0,55.5,2.5,26.5,29.0,2.75,0.75,3.0,0.0,1.0,0.0,20.0,6.0,9.0
GB,2020,8,MIN,1,47.0,5.5,20.75,26.25,2.25,2.25,1.0,0.0,0.0,0.0,28.0,0.0,0.0
GB,2020,9,SF,0,48.5,6.0,21.25,27.25,2.25,1.75,1.0,1.0,1.0,0.0,17.0,6.0,9.0
GB,2020,10,JAX,1,47.0,13.5,16.75,30.25,3.0,1.5,3.0,1.0,0.0,0.0,20.0,6.0,9.0
GB,2020,11,IND,0,52.0,-1.5,26.75,25.25,1.0,1.0,1.0,1.0,1.0,0.0,34.0,4.0,6.0
GB,2020,12,CHI,1,44.0,7.5,18.25,25.75,3.5,1.5,3.0,2.0,1.0,1.0,25.0,15.0,22.5
GB,2020,13,PHI,1,50.0,8.0,21.0,29.0,4.5,2.0,7.0,1.0,0.0,0.0,16.0,10.0,15.0
GB,2020,14,DET,0,55.5,9.5,23.0,32.5,3.0,1.25,4.0,0.0,0.0,0.0,24.0,4.0,6.0
GB,2020,15,CAR,1,53.0,9.5,21.75,31.25,2.0,1.25,3.0,0.0,1.0,0.0,16.0,6.0,9.0
GB,2020,16,TEN,1,52.5,3.0,24.75,27.75,1.5,1.0,2.0,2.0,0.0,0.0,14.0,7.0,10.5
GB,2020,17,CHI,0,48.5,4.5,22.0,26.5,1.75,1.0,1.0,1.0,2.0,0.0,16.0,8.0,12.0
GB,2020,19,LA,1,45.0,7.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.5
GB,2020,20,TB,1,53.0,3.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,-1.0,-1.5
GB,2021,1,NO,0,49.0,4.0,22.5,26.5,2.0,1.25,0.0,0.0,0.0,0.0,38.0,-4.0,-6.0
GB,2021,2,DET,1,49.5,11.5,19.0,30.5,2.0,1.75,1.0,1.0,1.0,0.0,17.0,6.0,9.0
GB,2021,3,SF,0,50.5,-3.5,27.0,23.5,1.75,1.0,4.0,1.0,1.0,0.0,28.0,7.0,10.5
GB,2021,4,PIT,1,45.0,6.5,19.25,25.75,2.25,1.0,2.0,1.0,1.0,0.0,17.0,7.0,10.5
GB,2021,5,CIN,0,50.0,2.0,24.0,26.0,2.75,1.25,3.0,2.0,0.0,0.0,22.0,7.0,10.5
GB,2021,6,CHI,0,44.0,5.5,19.25,24.75,3.75,0.5,4.0,1.0,0.0,0.0,14.0,7.0,10.5
GB,2021,7,WAS,1,48.0,8.5,19.75,28.25,1.0,1.75,4.0,1.0,1.0,0.0,10.0,12.0,18.0
GB,2021,8,ARI,0,51.0,-6.5,28.75,22.25,2.75,0.5,2.0,2.0,0.0,0.0,21.0,6.0,9.0
GB,2021,9,KC,0,48.0,-7.0,27.5,20.5,2.75,3.0,1.0,0.0,1.0,0.0,13.0,7.0,10.5
GB,2021,10,SEA,1,49.5,3.0,23.25,26.25,3.75,0.75,3.0,2.0,0.0,0.0,0.0,17.0,25.5
GB,2021,11,MIN,0,48.0,1.0,23.5,24.5,0.75,0.5,2.0,0.0,0.0,0.0,34.0,1.0,1.5
GB,2021,12,LA,1,47.0,-2.0,24.5,22.5,2.25,1.0,2.0,1.0,2.0,1.0,28.0,13.0,19.5
GB,2021,14,CHI,1,43.0,11.5,15.75,27.25,2.5,2.25,2.0,2.0,1.0,1.0,30.0,13.0,19.5
GB,2021,15,BAL,0,45.5,9.5,18.0,27.5,4.75,2.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0
GB,2021,16,CLE,1,46.5,7.5,19.5,27.0,1.0,1.25,5.0,4.0,0.0,0.0,22.0,13.0,19.5
GB,2021,17,MIN,1,42.0,13.0,14.5,27.5,2.5,1.5,2.0,0.0,0.0,0.0,10.0,6.0,9.0
GB,2021,18,DET,0,45.0,4.0,20.5,24.5,1.0,1.75,1.0,0.0,0.0,0.0,37.0,-3.0,-4.5
GB,2021,20,SF,1,47.0,5.5,20.75,26.25,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,6.0
GB,2022,1,MIN,0,47.0,-2.5,24.75,22.25,3.0,0.75,1.0,0.0,0.0,0.0,23.0,1.0,1.5
GB,2022,2,CHI,1,42.0,10.5,15.75,26.25,3.75,1.25,3.0,1.0,0.0,0.0,10.0,9.0,13.5
GB,2022,3,TB,0,41.5,-1.0,21.25,20.25,1.25,0.75,3.0,0.0,2.0,0.0,12.0,11.0,16.5
GB,2022,4,NE,1,40.5,10.0,15.25,25.25,1.75,3.0,4.0,0.0,1.0,0.0,24.0,6.0,9.0
GB,2022,5,NYG,1,42.0,8.5,16.75,25.25,3.5,1.5,1.0,0.0,0.0,0.0,27.0,1.0,1.5
GB,2022,6,NYJ,1,44.5,7.5,18.5,26.0,2.25,1.75,2.0,0.0,0.0,0.0,27.0,2.0,3.0
GB,2022,7,WAS,0,41.5,4.0,18.75,22.75,4.25,1.25,1.0,1.0,1.0,1.0,23.0,11.0,16.5
GB,2022,8,BUF,0,47.0,-10.5,28.75,18.25,1.5,1.5,2.0,2.0,0.0,0.0,27.0,6.0,9.0
GB,2022,9,DET,0,49.5,4.0,22.75,26.75,2.25,2.5,0.0,1.0,0.0,0.0,15.0,3.0,4.5
GB,2022,10,DAL,1,44.5,-3.5,24.0,20.5,1.5,1.25,2.0,2.0,1.0,0.0,28.0,7.0,10.5
GB,2022,11,TEN,1,40.5,3.0,18.75,21.75,2.25,0.75,3.0,1.0,0.0,0.0,27.0,5.0,7.5
GB,2022,12,PHI,0,46.0,-6.5,26.25,19.75,2.75,1.75,2.0,0.0,1.0,0.0,40.0,0.0,0.0
GB,2022,13,CHI,0,45.0,4.0,20.5,24.5,2.75,1.0,0.0,2.0,1.0,0.0,19.0,7.0,10.5
GB,2022,15,LA,1,39.5,8.0,15.75,23.75,3.75,1.5,5.0,1.0,0.0,0.0,12.0,11.0,16.5
GB,2022,16,MIA,0,49.0,-3.5,26.25,22.75,3.0,1.25,2.0,3.0,1.0,0.0,20.0,11.0,16.5
GB,2022,17,MIN,1,47.5,3.0,22.25,25.25,4.25,1.25,2.0,3.0,1.0,1.0,17.0,17.0,25.5
GB,2022,18,DET,1,49.0,5.5,21.75,27.25,1.0,0.25,1.0,0.0,0.0,0.0,20.0,2.0,3.0
GB,2023,1,CHI,0,41.0,-1.0,21.0,20.0,4.0,1.75,4.0,1.0,1.0,1.0,20.0,15.0,22.5
GB,2023,2,ATL,0,40.5,-3.0,21.75,18.75,2.25,0.75,1.0,1.0,0.0,0.0,25.0,3.0,4.5
GB,2023,3,NO,1,41.5,-1.5,21.5,20.0,4.0,1.25,4.0,0.0,0.0,0.0,17.0,5.0,7.5
GB,2023,4,DET,1,45.0,-2.5,23.75,21.25,1.0,1.25,2.0,1.0,0.0,0.0,34.0,3.0,4.5
GB,2023,5,LV,0,45.0,-1.0,23.0,22.0,2.75,2.5,4.0,1.0,0.0,0.0,17.0,7.0,10.5
GB,2023,7,DEN,0,44.0,-1.5,22.75,21.25,2.5,2.25,1.0,0.0,0.0,0.0,19.0,2.0,3.0
GB,2023,8,MIN,1,41.5,-1.0,21.25,20.25,1.75,1.25,3.0,0.0,1.0,0.0,24.0,5.0,7.5
GB,2023,9,LA,1,38.0,3.5,17.25,20.75,2.75,0.5,1.0,1.0,1.0,0.0,3.0,12.0,18.0
GB,2023,10,PIT,0,38.5,-3.0,20.75,17.75,2.0,0.5,1.0,0.0,0.0,0.0,23.0,1.0,1.5
GB,2023,11,LAC,1,44.0,-3.0,23.5,20.5,2.5,1.0,2.0,0.0,1.0,0.0,20.0,5.0,7.5
GB,2023,12,DET,0,47.0,-8.5,27.75,19.25,2.0,2.0,3.0,0.0,3.0,1.0,22.0,15.0,22.5
GB,2023,13,KC,1,43.5,-5.5,24.5,19.0,1.75,1.75,3.0,1.0,0.0,0.0,19.0,6.0,9.0
GB,2023,14,NYG,0,37.5,6.0,15.75,21.75,7.0,1.0,0.0,0.0,2.0,0.0,24.0,4.0,6.0
GB,2023,15,TB,1,41.5,4.0,18.75,22.75,3.0,1.25,5.0,0.0,1.0,0.0,34.0,6.0,9.0
GB,2023,16,CAR,0,39.5,3.5,18.0,21.5,3.75,1.0,2.0,0.0,0.0,0.0,30.0,1.0,1.5
GB,2023,17,MIN,0,42.5,-1.0,21.75,20.75,3.5,2.5,4.0,1.0,2.0,0.0,10.0,14.0,21.0
GB,2023,18,CHI,1,45.5,2.5,21.5,24.0,2.5,0.75,5.0,0.0,0.0,0.0,9.0,9.0,13.5
GB,2023,19,DAL,0,52.5,-7.0,29.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-1.0,-1.5
GB,2023,20,SF,0,50.5,-10.5,30.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
GB,2024,1,PHI,0,49.5,-2.0,25.75,23.75,1.5,2.25,2.0,2.0,1.0,0.0,34.0,7.0,10.5
GB,2024,2,IND,1,41.5,-3.0,22.25,19.25,2.5,0.75,1.0,3.0,0.0,0.0,10.0,11.0,16.5
GB,2024,3,TEN,0,37.0,-3.0,20.0,17.0,3.75,1.75,8.0,2.0,1.0,1.0,14.0,21.0,31.5
GB,2024,4,MIN,1,44.0,2.5,20.75,23.25,3.25,1.5,2.0,1.0,1.0,0.0,31.0,5.0,7.5
GB,2024,5,LA,0,49.5,3.0,23.25,26.25,3.25,1.0,3.0,1.0,1.0,0.0,19.0,8.0,12.0
GB,2024,6,ARI,1,47.0,5.5,20.75,26.25,1.75,1.0,0.0,0.0,3.0,0.0,13.0,10.0,15.0
GB,2024,7,HOU,1,48.0,3.0,22.5,25.5,2.5,1.25,4.0,0.0,1.0,0.0,22.0,6.0,9.0
GB,2024,8,JAX,0,49.0,3.5,22.75,26.25,1.25,1.25,1.0,1.0,1.0,0.0,27.0,5.0,7.5
GB,2024,9,DET,1,47.5,-2.5,25.0,22.5,3.5,0.25,1.0,0.0,0.0,0.0,24.0,1.0,1.5
GB,2024,11,CHI,0,41.0,6.0,17.5,23.5,5.25,0.5,3.0,0.0,0.0,0.0,19.0,4.0,6.0
GB,2024,12,SF,1,44.5,6.5,19.0,25.5,2.0,1.0,2.0,1.0,2.0,0.0,10.0,12.0,18.0
GB,2024,13,MIA,1,47.5,3.5,22.0,25.5,2.0,1.0,5.0,0.0,0.0,0.0,17.0,6.0,9.0
GB,2024,14,DET,0,53.0,-3.0,28.0,25.0,1.25,1.5,1.0,1.0,0.0,0.0,34.0,2.0,3.0
GB,2024,15,SEA,0,48.0,3.0,22.5,25.5,3.0,1.0,7.0,2.0,0.0,0.0,13.0,15.0,22.5
GB,2024,16,NO,1,44.0,14.0,15.0,29.0,1.5,1.0,3.0,1.0,1.0,0.0,0.0,17.0,25.5
GB,2024,17,MIN,0,49.0,1.0,24.0,25.0,3.5,0.5,1.0,1.0,0.0,0.0,27.0,3.0,4.5
GB,2024,18,CHI,1,41.5,10.0,15.75,25.75,4.5,1.25,1.0,1.0,1.0,0.0,24.0,5.0,7.5
GB,2024,19,PHI,0,45.5,-5.5,25.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
HOU,2020,1,KC,0,53.5,-9.5,31.5,22.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0
HOU,2020,2,BAL,1,49.5,-7.5,28.5,21.0,2.0,1.0,4.0,0.0,0.0,0.0,33.0,3.0,4.5
HOU,2020,3,PIT,0,46.5,-4.0,25.25,21.25,1.5,1.0,2.0,0.0,0.0,0.0,28.0,1.0,1.5
HOU,2020,4,MIN,1,52.5,3.5,24.5,28.0,2.3333333333333335,2.3333333333333335,3.0,0.0,1.0,0.0,31.0,4.0,6.0
HOU,2020,5,JAX,1,55.0,6.5,24.25,30.75,3.25,1.25,4.0,0.0,2.0,0.0,14.0,9.0,13.5
HOU,2020,6,TEN,0,52.0,-4.0,28.0,24.0,1.0,0.25,2.0,1.0,1.0,0.0,42.0,2.0,3.0
HOU,2020,7,GB,1,55.5,-2.5,29.0,26.5,2.0,0.5,0.0,0.0,0.0,0.0,35.0,-4.0,-6.0
HOU,2020,9,JAX,0,49.0,7.0,21.0,28.0,3.25,1.5,2.0,1.0,0.0,0.0,25.0,4.0,6.0
HOU,2020,10,CLE,0,46.0,-4.5,25.25,20.75,1.25,1.5,1.0,0.0,0.0,0.0,10.0,5.0,7.5
HOU,2020,11,NE,1,49.5,-2.5,26.0,23.5,1.25,1.25,2.0,0.0,0.0,0.0,20.0,3.0,4.5
HOU,2020,12,DET,0,52.5,3.0,24.75,27.75,3.25,1.5,4.0,1.0,2.0,1.0,25.0,16.0,24.0
HOU,2020,13,IND,1,50.0,-3.5,26.75,23.25,1.0,1.25,3.0,0.0,0.0,0.0,26.0,3.0,4.5
HOU,2020,14,CHI,0,46.0,1.0,22.5,23.5,2.5,1.75,3.0,0.0,1.0,0.0,36.0,1.0,1.5
HOU,2020,15,IND,0,52.5,-7.5,30.0,22.5,1.5,0.75,1.0,0.0,0.0,0.0,27.0,1.0,1.5
HOU,2020,16,CIN,1,46.0,7.5,19.25,26.75,3.0,2.0,0.0,0.0,0.0,0.0,37.0,-4.0,-6.0
HOU,2020,17,TEN,1,55.5,-7.0,31.25,24.25,1.75,1.5,2.0,0.0,1.0,0.0,41.0,0.0,0.0
HOU,2021,1,JAX,1,45.5,-3.5,24.5,21.0,3.0,1.25,1.0,3.0,0.0,0.0,21.0,7.0,10.5
HOU,2021,2,CLE,0,48.5,-13.5,31.0,17.5,2.75,1.0,2.0,1.0,2.0,0.0,31.0,7.0,10.5
HOU,2021,3,CAR,1,43.0,-8.0,25.5,17.5,2.5,2.5,3.0,0.0,0.0,0.0,24.0,3.0,4.5
HOU,2021,4,BUF,0,47.5,-19.0,33.25,14.25,1.25,1.5,1.0,1.0,0.0,0.0,40.0,-1.0,-1.5
HOU,2021,5,NE,1,39.5,-8.0,23.75,15.75,2.5,1.75,1.0,1.0,1.0,0.0,25.0,5.0,7.5
HOU,2021,6,IND,0,43.5,-10.5,27.0,16.5,2.25,1.0,2.0,0.0,0.0,0.0,31.0,1.0,1.5
HOU,2021,7,ARI,0,47.0,-20.5,33.75,13.25,1.75,0.5,4.0,1.0,0.0,0.0,31.0,5.0,7.5
HOU,2021,8,LA,1,47.0,-17.0,32.0,15.0,1.0,1.25,1.0,0.0,0.0,0.0,38.0,-3.0,-4.5
HOU,2021,9,MIA,0,45.0,-4.0,24.5,20.5,1.5,1.75,4.0,2.0,2.0,0.0,17.0,13.0,19.5
HOU,2021,11,TEN,0,44.5,-10.5,27.5,17.0,2.25,1.25,2.0,4.0,0.0,0.0,13.0,14.0,21.0
HOU,2021,12,NYJ,1,44.5,3.0,20.75,23.75,1.75,2.75,4.0,1.0,0.0,0.0,21.0,6.0,9.0
HOU,2021,13,IND,1,45.5,-10.0,27.75,17.75,1.25,1.0,1.0,0.0,1.0,0.0,31.0,2.0,3.0
HOU,2021,14,SEA,1,40.5,-10.0,25.25,15.25,3.25,1.5,0.0,0.0,0.0,0.0,33.0,-1.0,-1.5
HOU,2021,15,JAX,0,40.0,-6.0,23.0,17.0,2.25,2.25,3.0,0.0,0.0,0.0,16.0,4.0,6.0
HOU,2021,16,LAC,1,46.0,-13.5,29.75,16.25,2.25,1.75,1.0,2.0,1.0,1.0,29.0,12.0,18.0
HOU,2021,17,SF,0,44.0,-14.0,29.0,15.0,2.0,2.0,1.0,1.0,0.0,0.0,23.0,3.0,4.5
HOU,2021,18,TEN,1,43.0,-10.5,26.75,16.25,3.25,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0
HOU,2022,1,IND,1,46.0,-7.0,26.5,19.5,2.5,0.75,2.0,1.0,1.0,0.0,20.0,7.0,10.5
HOU,2022,2,DEN,0,46.0,-10.5,28.25,17.75,1.5,0.75,3.0,1.0,0.0,0.0,16.0,6.0,9.0
HOU,2022,3,CHI,0,40.0,-3.0,21.5,18.5,3.5,1.5,5.0,2.0,0.0,0.0,23.0,9.0,13.5
HOU,2022,4,LAC,1,45.0,-5.5,25.25,19.75,1.5,1.0,1.0,0.0,1.0,0.0,34.0,2.0,3.0
HOU,2022,5,JAX,0,44.0,-7.0,25.5,18.5,1.5,1.5,0.0,2.0,0.0,0.0,6.0,11.0,16.5
HOU,2022,7,LV,0,46.0,-7.0,26.5,19.5,1.5,0.5,1.0,0.0,0.0,0.0,38.0,-3.0,-4.5
HOU,2022,8,TEN,1,39.0,-1.0,20.0,19.0,2.75,0.5,3.0,1.0,0.0,0.0,17.0,6.0,9.0
HOU,2022,9,PHI,1,45.5,-14.0,29.75,15.75,2.75,0.25,4.0,0.0,1.0,0.0,29.0,5.0,7.5
HOU,2022,10,NYG,0,41.5,-5.5,23.5,18.0,2.75,0.25,3.0,0.0,0.0,0.0,24.0,3.0,4.5
HOU,2022,11,WAS,1,41.0,-3.0,22.0,19.0,2.25,1.5,0.0,0.0,0.0,0.0,23.0,0.0,0.0
HOU,2022,12,MIA,0,47.0,-14.0,30.5,16.5,0.75,0.25,5.0,0.0,1.0,0.0,30.0,6.0,9.0
HOU,2022,13,CLE,1,47.0,-7.5,27.25,19.75,2.5,1.25,1.0,1.0,2.0,0.0,27.0,7.0,10.5
HOU,2022,14,DAL,0,44.5,-17.0,30.75,13.75,0.75,1.5,1.0,2.0,0.0,0.0,27.0,5.0,7.5
HOU,2022,15,KC,1,48.5,-14.5,31.5,17.0,1.25,1.5,2.0,0.0,2.0,0.0,30.0,5.0,7.5
HOU,2022,16,TEN,0,34.0,-3.0,18.5,15.5,3.75,1.25,4.0,2.0,1.0,0.0,14.0,11.0,16.5
HOU,2022,17,JAX,1,43.0,-3.5,23.25,19.75,1.0,1.25,2.0,2.0,0.0,0.0,31.0,5.0,7.5
HOU,2022,18,IND,0,38.0,-3.0,20.5,17.5,3.75,2.5,2.0,2.0,1.0,1.0,31.0,13.0,19.5
HOU,2023,1,BAL,0,43.5,-9.5,26.5,17.0,2.0,1.75,4.0,1.0,1.0,0.0,25.0,8.0,12.0
HOU,2023,2,IND,1,40.0,-1.0,20.5,19.5,3.75,2.5,0.0,0.0,0.0,0.0,31.0,-1.0,-1.5
HOU,2023,3,JAX,0,43.5,-7.5,25.5,18.0,2.25,1.75,0.0,1.0,1.0,0.0,17.0,5.0,7.5
HOU,2023,4,PIT,1,41.5,-3.0,22.25,19.25,2.25,1.25,3.0,1.0,0.0,0.0,6.0,12.0,18.0
HOU,2023,5,ATL,0,42.0,-2.5,22.25,19.75,4.0,1.25,0.0,0.0,2.0,0.0,21.0,4.0,6.0
HOU,2023,6,NO,1,42.5,-2.0,22.25,20.25,3.25,1.0,2.0,1.0,0.0,0.0,13.0,8.0,12.0
HOU,2023,8,CAR,0,43.0,3.0,20.0,23.0,3.25,1.0,6.0,0.0,0.0,0.0,15.0,7.0,10.5
HOU,2023,9,TB,1,39.5,2.5,18.5,21.0,2.0,1.0,2.0,0.0,1.0,0.0,37.0,0.0,0.0
HOU,2023,10,CIN,0,46.0,-5.5,25.75,20.25,2.5,0.75,4.0,2.0,0.0,0.0,27.0,8.0,12.0
HOU,2023,11,ARI,1,48.0,5.5,21.25,26.75,3.75,1.75,3.0,1.0,0.0,0.0,16.0,6.0,9.0
HOU,2023,12,JAX,1,48.0,-1.0,24.5,23.5,2.25,2.25,0.0,1.0,0.0,0.0,24.0,2.0,3.0
HOU,2023,13,DEN,1,47.5,3.5,22.0,25.5,3.25,1.0,3.0,3.0,0.0,0.0,17.0,10.0,15.0
HOU,2023,14,NYJ,0,33.5,3.5,15.0,18.5,4.75,2.5,4.0,0.0,1.0,0.0,30.0,5.0,7.5
HOU,2023,15,TEN,0,38.0,-3.0,20.5,17.5,2.5,1.25,7.0,1.0,0.0,0.0,16.0,10.0,15.0
HOU,2023,16,CLE,1,40.0,-3.0,21.5,18.5,2.75,2.75,1.0,2.0,0.0,0.0,36.0,1.0,1.5
HOU,2023,17,TEN,1,44.0,5.0,19.5,24.5,5.0,1.25,6.0,0.0,1.0,1.0,3.0,21.0,31.5
HOU,2023,18,IND,0,47.5,1.5,23.0,24.5,3.25,0.5,1.0,0.0,1.0,0.0,19.0,4.0,6.0
HOU,2023,19,CLE,1,45.0,-2.5,23.75,21.25,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.5
HOU,2023,20,BAL,0,44.0,-10.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-1.0,-1.5
HOU,2024,1,IND,0,49.0,3.0,23.0,26.0,2.75,0.5,2.0,1.0,0.0,0.0,27.0,4.0,6.0
HOU,2024,2,CHI,1,45.5,6.0,19.75,25.75,2.75,0.5,7.0,2.0,0.0,0.0,13.0,15.0,22.5
HOU,2024,3,MIN,0,46.0,2.0,22.0,24.0,3.25,2.25,4.0,0.0,0.0,0.0,34.0,3.0,4.5
HOU,2024,4,JAX,1,44.5,5.5,19.5,25.0,3.0,1.25,1.0,0.0,1.0,0.0,20.0,4.0,6.0
HOU,2024,5,BUF,1,48.0,1.0,23.5,24.5,1.25,0.5,1.0,0.0,0.0,0.0,20.0,2.0,3.0
HOU,2024,6,NE,0,38.5,6.5,16.0,22.5,4.5,1.0,4.0,2.0,2.0,0.0,21.0,12.0,18.0
HOU,2024,7,GB,0,48.0,-3.0,25.5,22.5,1.5,1.75,3.0,2.0,0.0,0.0,24.0,7.0,10.5
HOU,2024,8,IND,1,45.0,5.0,20.0,25.0,1.5,0.75,5.0,1.0,1.0,0.0,20.0,10.0,15.0
HOU,2024,9,NYJ,0,43.5,-2.5,23.0,20.5,2.0,1.5,2.0,0.0,1.0,0.0,21.0,4.0,6.0
HOU,2024,10,DET,1,49.0,-4.5,26.75,22.25,3.0,0.25,0.0,5.0,0.0,0.0,26.0,10.0,15.0
HOU,2024,11,DAL,0,41.5,7.5,17.0,24.5,3.0,3.0,5.0,1.0,1.0,1.0,10.0,19.0,28.5
HOU,2024,12,TEN,1,40.5,8.0,16.25,24.25,3.5,1.5,8.0,1.0,1.0,1.0,32.0,17.0,25.5
HOU,2024,13,JAX,0,44.5,3.5,20.5,24.0,1.75,2.0,0.0,1.0,0.0,0.0,20.0,3.0,4.5
HOU,2024,15,MIA,1,46.5,2.5,22.0,24.5,2.25,0.25,3.0,3.0,1.0,0.0,12.0,15.0,22.5
HOU,2024,16,KC,0,42.5,-3.5,23.0,19.5,3.25,0.25,1.0,0.0,0.0,0.0,27.0,1.0,1.5
HOU,2024,17,BAL,1,46.5,-5.5,26.0,20.5,2.0,0.5,1.0,0.0,0.0,0.0,31.0,0.0,0.0
